﻿WasteSID,DateSID,ProductionWasteKg,LineWasteKg,PlateWasteKg,LocationSID,MealCount,SpecialMealCount,MealTotal,Forecast_MealTotal,Forecast_SpecialMealCount,Forecast_MealCount,Forecast_ProductionWasteKg,Forecast_LineWasteKg,Forecast_PlateWasteKg,ModifiedTime,WeatherInfo,MealCountReserved,WasteTotalKg,Forecast_WasteTotalKg,Comment
1217,20191115,0.00,9.00,8.50,2,310,0,310,,,,,,,2020-11-16 14:18:37.720,"",,17.50,0.00,
721,20191118,,,,1,333,20,333,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1218,20191118,0.00,16.00,7.00,2,340,0,340,,,,,,,2020-11-16 14:18:37.720,"",,23.00,0.00,
722,20191119,,,,1,361,20,361,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1219,20191119,0.00,13.00,6.10,2,317,0,317,,,,,,,2020-11-16 14:18:37.720,"",,19.10,0.00,
723,20191120,,,,1,343,20,343,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1220,20191120,0.00,3.00,8.30,2,386,0,386,,,,,,,2020-11-16 14:18:37.720,"",,11.30,0.00,
724,20191121,,,,1,352,20,352,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1221,20191121,0.00,8.00,6.00,2,364,0,364,,,,,,,2020-11-16 14:18:37.720,"",,14.00,0.00,
725,20191122,,,,1,348,20,348,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1222,20191122,0.00,5.00,7.20,2,375,0,375,,,,,,,2020-11-16 14:18:37.720,"",,12.20,0.00,
726,20191125,,,,1,350,20,350,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1223,20191125,0.00,10.00,7.70,2,388,0,388,,,,,,,2020-11-16 14:18:37.720,"",,17.70,0.00,
727,20191126,,,,1,382,20,382,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1224,20191126,0.00,8.00,7.80,2,354,0,354,,,,,,,2020-11-16 14:18:37.720,"",,15.80,0.00,
728,20191127,,,,1,350,20,350,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1225,20191127,0.00,5.00,8.30,2,370,0,370,,,,,,,2020-11-16 14:18:37.720,"",,13.30,0.00,
729,20191128,,,,1,371,20,371,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1226,20191128,0.00,20.00,6.80,2,425,0,425,,,,,,,2020-11-16 14:18:37.720,"",,26.80,0.00,
730,20191129,,,,1,291,20,291,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1227,20191129,0.00,20.00,9.40,2,400,0,400,,,,,,,2020-11-16 14:18:37.720,"",,29.40,0.00,
731,20191202,,,,1,427,20,427,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1228,20191202,0.00,7.00,4.90,2,348,0,348,,,,,,,2020-11-16 14:18:37.720,"",,11.90,0.00,
732,20191203,,,,1,411,20,411,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1229,20191203,0.00,17.00,5.00,2,279,0,279,,,,,,,2020-11-16 14:18:37.720,"",,22.00,0.00,
733,20191204,,,,1,420,20,420,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1230,20191204,0.00,9.00,6.80,2,338,0,338,,,,,,,2020-11-16 14:18:37.720,"",,15.80,0.00,
734,20191205,,,,1,444,20,444,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1231,20191205,0.00,28.00,6.00,2,314,0,314,,,,,,,2020-11-16 14:18:37.720,"",,34.00,0.00,
735,20191209,,,,1,420,20,420,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1232,20191209,0.00,13.00,6.00,2,341,0,341,,,,,,,2020-11-16 14:18:37.720,"",,19.00,0.00,
736,20191210,,,,1,392,20,392,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1233,20191210,0.00,9.00,6.90,2,342,0,342,,,,,,,2020-11-16 14:18:37.720,"",,15.90,0.00,
737,20191211,,,,1,403,20,403,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1234,20191211,0.00,72.90,11.70,2,390,0,390,,,,,,,2020-11-16 14:18:37.720,"",,84.60,0.00,
738,20191212,,,,1,391,20,391,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1235,20191212,0.00,18.00,9.70,2,357,0,357,,,,,,,2020-11-16 14:18:37.720,"",,27.70,0.00,
739,20191213,,,,1,414,20,414,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1236,20191213,0.00,18.00,4.80,2,362,0,362,,,,,,,2020-11-16 14:18:37.720,"",,22.80,0.00,
740,20191216,,,,1,430,20,430,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1237,20191216,0.00,0.00,0.00,2,0,0,0,,,,,,,2020-11-16 14:18:37.720,"",,0.00,0.00,
741,20191217,,,,1,476,20,476,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1238,20191217,0.00,20.00,9.00,2,353,0,353,,,,,,,2020-11-16 14:18:37.720,"",,29.00,0.00,
742,20191218,,,,1,420,20,420,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1239,20191218,0.00,20.00,8.00,2,334,0,334,,,,,,,2020-11-16 14:18:37.720,"",,28.00,0.00,
743,20191219,,,,1,402,20,402,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1240,20191219,0.00,15.00,6.80,2,261,0,261,,,,,,,2020-11-16 14:18:37.720,"",,21.80,0.00,
744,20191220,,,,1,249,20,249,,,,,,,2020-01-11 12:00:00.000,,,0.00,0.00,
1241,20191220,0.00,13.00,7.90,2,321,0,321,,,,,,,2020-11-16 14:18:37.720,"",,20.90,0.00,
1242,20191221,0.00,30.00,4.00,2,359,0,359,,,,,,,2020-11-16 14:18:37.720,"",,34.00,0.00,
1243,20200102,0.00,22.00,8.00,2,331,0,331,,,0,,12.68,7.46,2021-02-12 09:09:07.007,"",,30.00,20.14,
1244,20200103,0.00,24.00,7.00,2,337,0,337,,,0,,14.88,9.19,2021-02-12 09:09:07.077,"",,31.00,24.07,
745,20200107,,,,1,416,20,416,0,,0,,23.26,7.90,2021-02-12 09:09:07.130,,,0.00,31.16,
1245,20200107,0.00,12.00,7.30,2,278,0,278,,,0,,17.55,6.24,2021-02-12 09:09:07.180,"",,19.30,23.79,
746,20200108,,,,1,405,20,405,0,,0,,19.37,12.24,2021-02-12 09:09:14.503,,,0.00,31.61,
1246,20200108,0.00,16.50,6.00,2,346,0,346,,,0,,10.93,6.78,2021-02-12 09:09:14.553,"",,22.50,17.71,
747,20200109,,,,1,455,20,455,0,,0,,16.04,8.80,2021-02-12 09:09:14.613,,,0.00,24.84,
1247,20200109,0.00,38.00,8.80,2,341,0,341,,,0,,16.76,8.09,2021-02-12 09:09:14.663,"",,46.80,24.85,
748,20200110,,,,1,440,20,440,0,,0,,14.06,12.72,2021-02-12 09:09:14.717,,,0.00,26.78,
1248,20200110,0.00,30.00,7.00,2,351,0,351,,,0,,8.80,9.82,2021-02-12 09:09:14.770,"",,37.00,18.62,
749,20200113,,,,1,442,20,442,0,,0,,6.42,10.03,2021-02-12 09:09:14.823,,,0.00,16.45,
1249,20200113,0.00,18.00,6.00,2,355,0,355,,,0,,14.92,6.01,2021-02-12 09:09:14.877,"",,24.00,20.93,
750,20200114,,,,1,412,20,412,0,,0,,19.73,11.83,2021-02-12 09:09:14.930,,,0.00,31.56,
1250,20200114,0.00,16.00,7.70,2,345,0,345,,,0,,15.22,9.09,2021-02-12 09:09:14.983,"",,23.70,24.31,
751,20200115,,,,1,393,20,393,0,,0,,14.48,12.58,2021-02-12 09:09:21.750,,,0.00,27.06,
1251,20200115,0.00,9.00,11.00,2,340,0,340,,,0,,16.07,12.17,2021-02-12 09:09:21.803,"",,20.00,28.24,
752,20200116,,,,1,420,20,420,0,,0,,15.55,11.82,2021-02-12 09:09:21.853,,,0.00,27.37,
1252,20200116,0.00,14.00,6.20,2,332,0,332,,,0,,15.39,6.82,2021-02-12 09:09:21.907,"",,20.20,22.21,
753,20200117,,,,1,422,20,422,0,,0,,19.56,11.37,2021-02-12 09:09:21.957,,,0.00,30.93,
1253,20200117,0.00,17.00,6.10,2,377,0,377,,,0,,13.35,6.97,2021-02-12 09:09:22.010,"",,23.10,20.32,
754,20200120,,,,1,445,20,445,0,,0,,9.35,9.70,2021-02-12 09:09:22.063,,,0.00,19.05,
1254,20200120,0.00,14.00,6.80,2,339,0,339,,,0,,10.70,7.51,2021-02-12 09:09:22.117,"",,20.80,18.21,
755,20200121,,,,1,330,20,330,0,,0,,20.87,5.43,2021-02-12 09:09:22.167,,,0.00,26.30,
1255,20200121,0.00,17.50,4.80,2,340,0,340,,,0,,19.80,6.80,2021-02-12 09:09:22.210,"",,22.30,26.60,
756,20200122,,,,1,376,20,376,0,,0,,16.34,12.91,2021-02-12 09:09:28.720,,,0.00,29.25,
1256,20200122,0.00,17.00,9.40,2,313,0,313,,,0,,20.72,8.89,2021-02-12 09:09:28.773,"",,26.40,29.61,
757,20200123,,,,1,377,20,377,0,,0,,33.79,13.39,2021-02-12 09:09:28.827,,,0.00,47.18,
1257,20200123,0.00,18.00,8.00,2,268,0,268,,,0,,19.54,7.84,2021-02-12 09:09:28.880,"",,26.00,27.38,
758,20200124,,,,1,414,20,414,0,,0,,19.06,15.12,2021-02-12 09:09:28.930,,,0.00,34.18,
1258,20200124,0.00,11.00,6.50,2,319,0,319,,,0,,15.44,9.11,2021-02-12 09:09:28.980,"",,17.50,24.55,
6,20200127,0.00,61.31,19.28,1,428,20,448,0,,0,,19.11,19.12,2021-02-12 09:09:29.033,"pakkasta 6,5 heikkoa lumisadetta",,80.59,38.23,
1259,20200127,0.00,18.00,6.40,2,322,0,322,,,0,,15.40,8.32,2021-02-12 09:09:29.087,"",,24.40,23.72,
7,20200128,2.58,5.79,6.74,1,448,14,462,0,,0,,6.75,5.52,2021-02-12 09:09:29.137,pakkasta 2 heikkoa lumisadetta,,15.11,12.27,
1260,20200128,0.00,21.00,5.80,2,259,0,259,,,0,,12.88,6.77,2021-02-12 09:09:29.190,"",,26.80,19.65,
8,20200129,0.88,2.58,10.29,1,451,11,462,0,,0,,10.17,17.25,2021-02-12 09:09:35.670,plus 1.3 pilvipoutaa,,13.75,27.42,
1261,20200129,0.00,5.00,9.80,2,344,0,344,,,0,,20.78,12.78,2021-02-12 09:09:35.720,"",,14.80,33.56,
9,20200130,0.99,7.65,6.99,1,451,16,467,0,,0,,5.85,6.20,2021-02-12 09:09:35.773,"miinus 0,3 pilvipoutaa",,15.63,12.05,
1262,20200130,0.00,13.00,7.00,2,305,0,305,,,0,,9.66,7.03,2021-02-12 09:09:35.827,"",,20.00,16.69,
10,20200131,3.47,27.06,9.30,1,412,16,428,0,,0,,15.50,16.62,2021-02-12 09:09:35.880,miinus 0.6 pilvipoutaa,,39.83,32.12,
1263,20200131,0.00,23.00,4.90,2,335,0,335,,,0,,15.43,5.85,2021-02-12 09:09:35.930,"",,27.90,21.28,
11,20200203,2.47,3.69,5.97,1,424,17,441,0,,0,,14.05,7.58,2021-02-12 09:09:35.983,miinus 1 aurinkoinen,,12.13,21.63,
1264,20200203,0.00,11.50,2.90,2,344,0,344,,,0,,10.81,5.09,2021-02-12 09:09:36.037,"",,14.40,15.90,
12,20200204,1.54,14.73,6.74,1,451,16,467,0,,0,,15.52,7.54,2021-02-12 09:09:36.090,"miinus 4,5 aurinkoinen",,23.01,23.06,
1265,20200204,0.00,17.00,5.70,2,309,0,309,,,0,,14.17,6.55,2021-02-12 09:09:36.140,"",,22.70,20.72,
13,20200205,1.09,28.31,10.04,1,443,7,450,0,,0,,18.23,13.89,2021-02-12 09:09:43.097,"miinus 5,8 pilvipoutaa",,39.44,32.12,
1266,20200205,0.00,11.00,5.00,2,307,0,307,,,0,,9.81,7.01,2021-02-12 09:09:43.147,"",,16.00,16.82,
14,20200206,3.10,4.17,8.68,1,450,10,460,0,,0,,16.01,9.71,2021-02-12 09:09:43.200,"miinus 0,4 aurinkoista",,15.95,25.72,
1267,20200206,0.00,16.00,9.80,2,325,0,325,,,0,,13.15,7.34,2021-02-12 09:09:43.250,"",,25.80,20.49,
15,20200207,0.71,28.24,13.76,1,420,11,431,0,,0,,19.54,17.80,2021-02-12 09:09:43.300,"miinus 4,9 pilvistä,lumisadetta",,42.71,37.34,
1268,20200207,0.00,11.00,8.00,2,388,0,388,,,0,,15.38,9.04,2021-02-12 09:09:43.353,"",,19.00,24.42,
16,20200210,2.67,18.45,11.23,1,440,18,458,0,,0,,13.83,9.62,2021-02-12 09:09:43.403,"plus 4.4 pilvistä,tuulista ja satoi",,32.35,23.45,
1269,20200210,0.00,6.00,4.00,2,344,0,344,,,0,,9.79,7.02,2021-02-12 09:09:43.453,"",,10.00,16.81,
17,20200211,2.29,12.74,8.36,1,436,12,448,0,,0,,23.32,7.87,2021-02-12 09:09:43.507,plus 2.9 poutaa puoliaurinkoista,,23.39,31.19,
1270,20200211,0.00,12.00,6.60,2,261,0,261,,,0,,18.13,6.03,2021-02-12 09:09:43.557,"",,18.60,24.16,
18,20200212,0.00,35.12,8.77,1,399,6,405,0,,0,,19.10,12.41,2021-02-12 09:09:50.047,"plus 1,9 pilvistä",,43.89,31.51,
1271,20200212,0.00,3.00,5.20,2,345,0,345,,,0,,11.36,6.70,2021-02-12 09:09:50.100,"",,8.20,18.06,
19,20200213,1.41,4.03,11.56,1,431,16,447,0,,0,,12.52,11.89,2021-02-12 09:09:50.153,0 pilvistä,,17.00,24.41,
1272,20200213,0.00,19.00,6.40,2,281,0,281,,,0,,17.21,7.94,2021-02-12 09:09:50.207,"",,25.40,25.15,
20,20200214,0.85,43.38,8.75,1,419,9,428,0,,0,,13.35,13.50,2021-02-12 09:09:50.257,"miinus 2,8 aurinkoista",,52.98,26.85,
1273,20200214,0.00,6.50,9.00,2,338,0,338,,,0,,9.11,9.79,2021-02-12 09:09:50.310,"",,15.50,18.90,
21,20200217,3.36,3.69,6.21,1,443,16,459,0,,0,,5.83,11.25,2021-02-12 09:09:50.360,"plus 2,7 puolipilvistä",,13.26,17.08,
1274,20200217,0.00,12.00,5.80,2,324,0,324,,,0,,15.31,5.89,2021-02-12 09:09:50.410,"",,17.80,21.20,
22,20200218,0.42,25.86,7.84,1,415,21,436,0,,0,,24.05,8.13,2021-02-12 09:09:50.463,"plus 2,3 aurinkoista,tuulta",,34.12,32.18,
1275,20200218,0.00,7.00,11.00,2,325,0,325,,,0,,15.27,9.07,2021-02-12 09:09:50.513,"",,18.00,24.34,
23,20200219,0.49,11.14,8.60,1,420,16,436,0,,0,,14.28,12.58,2021-02-12 09:09:57.240,plus 1.4 aurinkoista,,20.23,26.86,
1276,20200219,0.00,9.00,10.00,2,348,0,348,,,0,,16.11,12.16,2021-02-12 09:09:57.293,"",,19.00,28.27,
24,20200220,0.80,20.51,11.64,1,445,11,456,0,,0,,17.46,9.67,2021-02-12 09:09:57.337,miinus 5 aurinkoista,,32.95,27.13,
1277,20200220,0.00,12.00,5.30,2,310,0,310,,,0,,15.51,6.79,2021-02-12 09:09:57.387,"",,17.30,22.30,
25,20200221,0.69,46.30,6.73,1,366,13,379,0,,0,,19.65,11.78,2021-02-12 09:09:57.437,"plus 3,1 pilvistä ja tuulista",,53.72,31.43,
1278,20200221,0.00,14.50,5.40,2,378,0,378,,,0,,13.54,6.92,2021-02-12 09:09:57.487,"",,19.90,20.46,
1279,20200224,0.00,11.00,9.80,2,352,0,352,,,0,,10.82,7.49,2021-02-12 09:09:57.537,"",,20.80,18.31,
1280,20200225,0.00,14.00,5.90,2,365,0,365,,,0,,19.96,6.74,2021-02-12 09:09:57.587,"",,19.90,26.70,
1281,20200226,0.00,9.00,9.80,2,323,0,323,,,0,,21.07,8.74,2021-02-12 09:10:04.140,"",,18.80,29.81,
1282,20200227,0.00,22.00,5.40,2,357,0,357,,,0,,19.91,7.70,2021-02-12 09:10:04.190,"",,27.40,27.61,
1283,20200228,0.00,13.00,7.50,2,330,0,330,,,0,,15.84,8.98,2021-02-12 09:10:04.243,"",,20.50,24.82,
26,20200302,0.52,30.50,12.12,1,439,12,451,0,,0,,20.23,18.48,2021-02-12 09:10:04.293,"miinus 4,9 pilvipoutaa",,43.14,38.71,
27,20200303,0.79,3.51,6.39,1,426,17,443,0,,0,,6.78,5.60,2021-02-12 09:10:04.347,miinus 3 pilvipoutaa,,10.69,12.38,
28,20200304,0.83,1.95,10.31,1,466,9,475,0,,0,,12.13,15.06,2021-02-12 09:10:11.460,"miinus 2,7 pilvipoutaa",,13.09,27.19,
29,20200305,0.71,6.90,8.70,1,456,16,472,0,,0,,6.22,6.23,2021-02-12 09:10:11.510,"plus 2 pilvipoutaa,viima",,16.31,12.45,
30,20200306,0.60,49.61,15.60,1,446,4,450,0,,0,,18.72,13.43,2021-02-12 09:10:11.560,"miinus 1,7 aurinkoista",,65.81,32.15,
31,20200309,2.46,5.70,5.04,1,391,15,406,0,,0,,15.60,7.01,2021-02-12 09:10:11.613,"plus 4,2 pilvistä,vesisadetta",,13.20,22.61,
1284,20200309,0.00,15.00,4.40,2,343,0,343,,,0,,10.85,5.09,2021-02-12 09:10:11.667,"",,19.40,15.94,
32,20200310,1.10,15.51,8.00,1,422,20,442,0,,0,,20.51,5.51,2021-02-12 09:10:11.717,"plus 4,4 pilvipoutaa",,24.61,26.02,
1285,20200310,0.00,11.00,4.80,2,346,0,346,,,0,,14.15,6.55,2021-02-12 09:10:11.767,"",,15.80,20.70,
33,20200311,0.20,24.70,10.60,1,441,7,448,0,,0,,22.82,10.92,2021-02-12 09:10:18.800,plus 2.8 pilvipoutaa,,35.50,33.74,
1286,20200311,0.00,7.00,6.10,2,331,0,331,,,0,,9.78,7.02,2021-02-12 09:10:18.850,"",,13.10,16.80,
34,20200312,0.66,9.07,8.64,1,451,10,461,0,,0,,16.29,10.58,2021-02-12 09:10:18.903,"plus 1,8 pilvipoutaa",,18.37,26.87,
1287,20200312,0.00,13.00,11.00,2,331,0,331,,,0,,13.09,7.36,2021-02-12 09:10:18.953,"",,24.00,20.45,
35,20200313,0.00,18.10,15.20,1,410,11,421,0,,0,,21.62,16.23,2021-02-12 09:10:19.003,"miinus 0,2 puolipilvistä",,33.30,37.85,
1288,20200313,0.00,19.00,9.00,2,364,0,364,,,0,,15.31,9.06,2021-02-12 09:10:19.057,"",,28.00,24.37,
36,20200316,2.09,6.85,6.25,1,301,19,320,0,,0,,15.45,7.44,2021-02-12 09:10:19.110,"plus 1,2 aurinkoinen,tuulta",,15.19,22.89,
1289,20200316,0.00,12.50,5.10,2,300,0,300,,,0,,9.68,7.03,2021-02-12 09:10:19.160,"",,17.60,16.71,
1290,20200317,0.00,13.00,2.10,2,101,0,101,,,0,,17.78,6.16,2021-02-12 09:10:19.210,"",,15.10,23.94,
1291,20200318,0.00,5.00,0.50,2,5,0,5,,,0,,11.11,6.75,2021-02-12 09:10:26.800,"",,5.50,17.86,
1292,20200319,0.00,4.00,0.40,2,4,0,4,,,0,,16.99,8.01,2021-02-12 09:10:26.850,"",,4.40,25.00,
759,20200514,0.00,5.00,0.00,1,465,18,483,0,,0,,8.23,4.19,2021-02-12 09:11:26.753,"",,5.00,12.42,
760,20200515,0.00,0.00,0.00,1,444,10,454,0,,0,,19.80,13.23,2021-02-12 09:11:26.803,"",,0.00,33.03,
761,20200518,0.00,18.00,0.00,1,361,12,373,0,,0,,19.20,3.95,2021-02-12 09:11:26.857,"",,18.00,23.15,
762,20200519,0.00,15.00,0.00,1,370,13,383,0,,0,,19.95,6.66,2021-02-12 09:11:26.907,"",,15.00,26.61,
763,20200520,0.00,35.00,0.00,1,372,11,383,0,,0,,28.60,5.60,2021-02-12 09:11:33.817,"",,35.00,34.20,
764,20200525,0.00,36.00,0.00,1,365,9,374,0,,0,,21.10,4.03,2021-02-12 09:11:33.870,lämmintä,,36.00,25.13,
765,20200526,0.00,5.00,0.00,1,372,13,385,0,,0,,30.54,3.51,2021-02-12 09:11:33.920,"",,5.00,34.05,
766,20200527,0.00,25.00,0.00,1,345,10,355,0,,0,,28.36,4.65,2021-02-12 09:11:41.027,"",,25.00,33.01,
767,20200528,0.00,10.00,0.00,1,375,11,386,0,,0,,22.01,3.89,2021-02-12 09:11:41.077,"",,10.00,25.90,
768,20200529,0.00,40.00,0.00,1,310,7,317,0,,0,,19.60,9.33,2021-02-12 09:11:41.130,"",,40.00,28.93,
769,20200812,0.00,25.50,6.50,1,449,9,458,402,,402,,28.32,2.89,2021-02-12 06:03:26.370,"",,32.00,31.21,
770,20200813,0.00,26.50,7.30,1,403,13,416,392,,392,,22.45,1.71,2021-02-12 06:03:26.370,"",,33.80,24.16,
771,20200814,0.00,31.20,10.50,1,411,10,421,385,,385,,29.87,6.18,2021-02-12 06:03:26.370,"",,41.70,36.05,
772,20200817,0.00,10.40,10.60,1,389,20,409,372,,372,,17.04,5.63,2021-02-12 06:03:26.370,+16.5 aurinkoinen,,21.00,22.67,
773,20200818,0.00,35.40,7.40,1,420,13,433,367,,367,,28.90,2.37,2021-02-12 06:03:26.370,+20.1 aurinkoinen,,42.80,31.27,
774,20200819,0.00,17.70,8.10,1,371,4,375,386,,386,,29.95,4.37,2021-02-12 06:03:26.370,+24.9 aurinkoinen,,25.80,34.32,
775,20200820,0.00,25.20,0.00,1,381,20,401,397,,397,,17.41,2.62,2021-02-12 06:03:26.370,aurinkoinen helle,,25.20,20.03,
776,20200821,0.00,25.70,8.00,1,412,10,422,400,,400,,20.97,5.66,2021-02-12 06:03:26.370,+25.6 aurinkoinen,,33.70,26.63,
777,20200824,3.00,3.80,4.90,1,409,20,429,418,,418,,7.12,10.98,2021-02-12 06:03:26.370,+14.6 pilvistä sadetta,,11.70,18.10,
778,20200825,0.00,38.40,8.30,1,410,14,424,391,,391,,28.35,7.38,2021-02-12 06:03:26.370,+15.9 aurinkoinen,,46.70,35.73,
779,20200826,0.00,11.20,0.00,1,403,16,419,398,,398,,22.90,6.91,2021-02-12 06:03:26.370,"",,11.20,29.81,
780,20200827,0.00,32.00,6.30,1,386,12,398,397,,397,,21.75,7.74,2021-02-12 06:03:26.370,+16.5 puolipilvistä,,38.30,29.49,
781,20200828,0.00,25.30,6.80,1,415,11,426,400,,400,,20.80,8.63,2021-02-12 06:03:26.370,+16.3 puolipilvinen,,32.10,29.43,
782,20200831,0.00,13.70,8.50,1,420,13,433,386,,386,,12.51,6.27,2021-02-12 06:03:26.370,+18.4 puolipilvinen,,22.20,18.78,
783,20200901,0.00,21.60,5.60,1,435,21,456,406,,406,,20.33,5.70,2021-02-12 06:03:26.370,+17 aurinkoinen/puolipilvinen,,27.20,26.03,
784,20200902,0.00,25.00,0.00,1,462,10,472,398,,398,,25.78,5.78,2021-02-12 06:03:26.370,"",,25.00,31.56,
785,20200903,0.00,79.20,6.80,1,416,12,428,391,,391,,54.28,5.82,2021-02-12 06:03:26.370,"+14,3 ",,86.00,60.10,
786,20200904,0.00,27.00,0.00,1,370,10,380,391,,391,,23.07,10.90,2021-02-12 06:03:26.370,"",,27.00,33.97,
787,20200907,0.00,52.10,11.20,1,417,11,428,391,,391,,26.01,11.03,2021-02-12 06:03:26.370,"",,63.30,37.04,
788,20200908,0.00,6.20,0.00,1,415,19,434,413,,413,,5.23,2.87,2021-02-12 06:03:26.370,"+12,7 sateista",,6.20,8.10,
789,20200909,0.00,10.30,9.40,1,444,7,451,401,,401,,20.80,10.00,2021-02-12 06:03:26.370,"+16,8 aurinkoista ",,19.70,30.80,
790,20200910,0.00,5.70,6.90,1,411,19,430,415,,415,,8.42,5.24,2021-02-12 06:03:26.370,"+13,6 puolipilvistä",,12.60,13.66,
791,20200911,0.00,16.60,6.80,1,407,19,426,381,,381,,19.31,14.07,2021-02-12 06:03:26.370,+12 pilvistä,,23.40,33.38,
792,20200914,0.00,16.40,6.10,1,402,21,423,391,,391,,19.57,4.01,2021-02-12 06:03:26.370,"+13,7 puolipilvinen/aurinkoinen",,22.50,23.58,
793,20200915,0.00,21.40,6.85,1,415,19,434,394,,394,,19.36,2.42,2021-02-12 06:03:26.370,"+15,6 aurinkoista",,28.25,21.78,
794,20200916,0.00,29.00,7.20,1,433,9,442,412,,412,,27.89,8.05,2021-02-12 06:03:26.370,"+14,7 sateista",,36.20,35.94,
795,20200917,0.00,30.00,9.17,1,410,14,424,414,,414,,20.57,9.52,2021-02-12 06:03:26.370,tuulista,,39.17,30.09,
796,20200918,0.00,27.90,15.30,1,451,9,460,393,,393,,29.15,11.00,2021-02-12 06:03:26.370,"+18,1 aurinkoista",,43.20,40.15,
797,20200921,0.00,11.10,6.70,1,402,20,422,391,,391,,16.35,9.57,2021-02-12 06:03:26.370,"+15,6 pilvistä",,17.80,25.92,
798,20200922,0.00,21.20,6.00,1,414,11,425,390,,390,,26.14,9.98,2021-02-12 06:03:26.370,"+14,1 puolipilvistä",,27.20,36.12,
799,20200923,0.00,26.70,16.20,1,411,3,414,385,,385,,28.42,10.80,2021-02-12 06:03:26.370,"+15,3 pilvinen",,42.90,39.22,
800,20200924,0.00,10.96,8.10,1,413,19,432,409,,409,,16.25,9.84,2021-02-12 06:03:26.370,"+16,4 pilvinen",,19.06,26.09,
801,20200925,0.00,7.00,6.30,1,412,13,425,402,,402,,20.91,9.40,2021-02-12 06:03:26.370,"+16,6 aurinkoinen",,13.30,30.31,
802,20200928,3.90,8.70,5.50,1,415,19,434,408,,408,,8.65,9.36,2021-02-12 06:03:26.370,+17.8 aurinkoista,,18.10,18.01,
803,20200929,1.20,19.70,7.00,1,390,9,399,393,,393,,27.29,10.93,2021-02-12 06:03:26.370,"+14,8 pilvipoutaa,vähän aurinkoa",,27.90,38.22,
804,20200930,1.09,23.60,6.60,1,390,19,409,405,,405,,21.85,8.66,2021-02-12 06:03:26.370,plus15 pilvistä heikkoa tihkusadetta,,31.29,30.51,
806,20201001,0.00,8.11,10.00,1,405,13,418,403,,403,,19.36,13.01,2021-02-12 06:03:26.370,"+10,6 pilvistä",,18.11,32.37,
807,20201002,0.74,17.63,9.95,1,403,11,414,386,,386,,22.65,8.09,2021-02-12 06:03:26.370,"+12,5 puolipilvistä",,28.32,30.74,
808,20201005,2.02,9.83,6.08,1,404,19,423,397,,397,,10.67,10.70,2021-02-12 06:03:26.370,"+14,9 pilvinen ja heikkoa sadetta",,17.93,21.37,
809,20201006,0.90,18.11,7.87,1,407,13,420,408,,408,,19.28,8.79,2021-02-12 06:03:26.370,"+14,5 pilvinen/sateinen",,26.88,28.07,
810,20201007,2.00,37.33,8.07,1,429,13,442,408,,408,,22.89,10.08,2021-02-12 06:03:26.370,"+16,5 puolipilvistä",,47.40,32.97,
811,20201008,0.50,28.93,4.95,1,400,12,412,393,,393,,51.83,8.47,2021-02-12 06:03:26.370,"+15,7 puolipilvistä",,34.38,60.30,
812,20201009,2.09,44.20,13.22,1,371,11,382,384,,384,,22.37,13.16,2021-02-12 06:03:26.370,"+15,1 pilvinen/sateinen",,59.51,35.53,
813,20201019,0.90,36.02,14.40,1,450,11,461,394,,394,,17.53,11.39,2021-02-12 06:03:26.370,"+5,4 pilvinen/sateinen",,51.32,28.92,
814,20201020,1.43,23.17,7.28,1,412,18,430,394,,394,,18.68,8.67,2021-02-12 06:03:26.370,"+4,4 aurinkoinen",,31.88,27.35,
815,20201022,0.00,21.22,7.75,1,434,11,445,411,,411,,20.34,10.61,2021-02-12 06:03:26.370,"+10,5 pilvinen/sateinen",,28.97,30.95,
816,20201023,0.30,30.30,11.52,1,400,10,410,387,,387,,26.94,17.24,2021-02-12 06:03:26.370,"+5,8 pilvistä",,42.12,44.18,
